date,team,team_code,opponent,size,lineup,seconds,minutes,plus_minus,pts,fgm,fga,tpm,tpa,ftm,fta,orb,drb,ast,tov,stl,blk,opp_pts,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_ast,opp_tov,opp_stl,opp_blk
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #6 SANTIAGO SCALA,1667,27.78,7,67,22,44,8,25,15,16,8,16,10,14,8,1,56,22,44,5,17,7,12,11,13,6,18,6,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #9 THOMAS DRECHSEL,1656,27.6,1,64,21,48,7,26,15,16,11,14,9,15,8,2,63,24,46,7,17,8,14,12,16,8,20,7,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,1545,25.75,7,62,20,41,7,23,15,16,8,12,9,14,9,1,54,21,41,5,15,7,12,11,13,6,18,7,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #23 DEVON SCOTT,1212,20.2,13,51,18,34,6,19,9,9,7,12,4,9,7,2,34,13,29,4,14,4,8,7,11,5,12,4,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#23 DEVON SCOTT / #6 SANTIAGO SCALA,1195,19.92,16,51,18,32,6,18,9,9,5,11,4,8,7,1,31,12,29,3,14,4,8,7,10,4,12,3,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #7 JOSE CRUZ,1112,18.53,5,44,16,28,5,15,7,8,4,9,4,8,4,2,35,14,27,4,10,3,4,6,8,4,9,3,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#23 DEVON SCOTT / #9 THOMAS DRECHSEL,1049,17.48,13,46,16,31,5,17,9,9,7,10,3,8,7,2,32,12,27,4,13,4,8,7,10,5,11,4,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#23 DEVON SCOTT / #7 JOSE CRUZ,928,15.47,3,35,13,21,4,11,5,5,3,9,4,9,3,2,31,12,28,4,14,3,4,7,5,5,6,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#6 SANTIAGO SCALA / #7 JOSE CRUZ,873,14.55,6,35,13,19,4,10,5,5,2,7,4,6,3,1,25,10,22,2,9,3,4,5,4,3,6,2,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#7 JOSE CRUZ / #9 THOMAS DRECHSEL,824,13.73,0,32,12,22,3,11,5,5,4,6,3,6,3,2,31,12,22,4,9,3,4,5,6,4,7,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #66 GLENN COSEY,779,12.98,-2,27,6,18,2,11,13,14,4,9,4,11,4,0,29,11,19,2,5,5,7,2,6,1,9,8,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #66 GLENN COSEY,772,12.87,8,32,9,24,4,15,10,11,6,8,4,6,4,0,24,9,16,2,5,4,8,3,7,2,10,2,4
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #10 BRUNO PEDRO,751,12.52,-7,25,7,20,3,12,8,10,4,6,6,8,2,0,32,13,22,3,5,3,4,5,7,2,10,3,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA,692,11.53,-13,12,4,14,2,9,2,3,2,4,3,8,3,1,22,8,17,3,8,3,4,4,8,3,6,4,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#66 GLENN COSEY / #9 THOMAS DRECHSEL,669,11.15,3,25,7,21,3,13,8,8,6,5,4,5,4,0,22,8,12,2,4,4,8,2,7,2,9,3,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#6 SANTIAGO SCALA / #66 GLENN COSEY,668,11.13,4,23,6,20,3,13,8,8,4,7,4,4,4,1,19,6,13,0,5,7,12,2,8,2,8,2,3
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #9 THOMAS DRECHSEL,667,11.12,-12,18,5,17,2,10,6,7,4,3,6,8,2,0,30,12,18,3,4,3,4,4,7,2,10,4,2
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #15 BRANDON ROBINSON,647,10.78,-3,19,6,13,3,8,4,6,2,5,3,8,3,0,19,8,18,3,7,0,0,5,5,2,6,3,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #15 BRANDON ROBINSON,612,10.2,-6,17,3,11,2,9,9,11,2,8,2,14,3,0,23,9,19,3,5,2,3,4,5,1,7,9,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #66 GLENN COSEY,559,9.32,-5,13,2,11,1,8,8,9,1,8,0,9,3,1,18,5,14,1,6,7,11,3,7,1,4,7,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #6 SANTIAGO SCALA,554,9.23,-9,16,4,13,2,8,6,7,3,5,6,8,2,0,25,10,17,2,4,3,4,4,4,2,7,4,2
2026-08-06,Diablos Rojos,DRM,IRA,2,#66 GLENN COSEY / #7 JOSE CRUZ,467,7.78,-1,11,3,9,1,5,4,5,2,5,0,8,2,0,12,4,12,2,6,2,4,3,4,1,6,4,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #7 JOSE CRUZ,434,7.23,5,12,3,5,2,3,4,5,0,5,1,5,2,0,4,1,8,0,3,2,4,3,2,0,3,3,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #9 THOMAS DRECHSEL,419,6.98,-8,9,3,9,1,5,2,3,2,2,2,8,3,0,17,7,14,3,6,0,0,4,5,2,6,4,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#24 MICHAEL CARRERA / #66 GLENN COSEY,377,6.28,-10,6,0,6,0,4,6,6,1,5,0,7,1,1,16,4,11,1,6,7,11,2,5,1,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA,355,5.92,-10,6,0,6,0,4,6,6,1,5,0,7,1,1,16,4,10,1,5,7,11,2,5,1,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #7 JOSE CRUZ,330,5.5,4,11,3,7,1,4,4,5,1,4,0,5,2,0,7,3,8,1,2,0,0,1,3,0,5,3,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#15 BRANDON ROBINSON / #23 DEVON SCOTT,299,4.98,0,8,3,5,1,2,1,1,1,1,1,2,2,0,5,2,6,1,5,0,0,2,2,1,2,1,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#23 DEVON SCOTT / #66 GLENN COSEY,279,4.65,7,11,3,9,2,7,3,3,3,3,0,3,2,0,4,1,5,1,4,1,4,2,3,1,4,1,1
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #24 MICHAEL CARRERA,188,3.13,-3,6,0,2,0,2,6,6,1,4,0,7,1,0,9,3,6,1,2,2,3,0,1,0,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#24 MICHAEL CARRERA / #7 JOSE CRUZ,187,3.12,0,2,0,1,0,0,2,2,0,4,0,4,1,0,2,0,6,0,4,2,4,2,1,0,2,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#24 MICHAEL CARRERA / #6 SANTIAGO SCALA,132,2.2,-5,0,0,3,0,2,0,0,0,0,0,0,0,1,5,1,3,0,2,3,4,0,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#11 LUIS ANDRIASSI / #15 BRANDON ROBINSON,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#11 LUIS ANDRIASSI / #24 MICHAEL CARRERA,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#11 LUIS ANDRIASSI / #66 GLENN COSEY,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#12 RODRIGO DOMINGUEZ / #15 BRANDON ROBINSON,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#12 RODRIGO DOMINGUEZ / #24 MICHAEL CARRERA,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#12 RODRIGO DOMINGUEZ / #66 GLENN COSEY,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI,80,1.33,-5,4,0,2,0,2,4,4,1,1,0,3,0,0,9,3,3,1,1,2,3,0,1,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA,73,1.22,-4,0,0,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2,2,0,2,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#12 RODRIGO DOMINGUEZ / #7 JOSE CRUZ,41,0.68,-2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,2,4,1,1,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#23 DEVON SCOTT / #24 MICHAEL CARRERA,38,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#11 LUIS ANDRIASSI / #6 SANTIAGO SCALA,37,0.62,-1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,0,1,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #11 LUIS ANDRIASSI,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,2,#0 YAN DJALO / #24 MICHAEL CARRERA,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,1485,24.75,7,62,20,40,7,22,15,16,8,12,9,13,8,1,54,21,41,5,15,7,12,11,12,6,17,6,3
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #23 DEVON SCOTT / #6 SANTIAGO SCALA,1173,19.55,16,51,18,32,6,18,9,9,5,11,4,7,7,1,31,12,27,3,13,4,8,7,10,4,12,3,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,1049,17.48,13,46,16,31,5,17,9,9,7,10,3,8,7,2,32,12,27,4,13,4,8,7,10,5,11,4,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,1010,16.83,16,46,16,29,5,16,9,9,5,9,3,6,7,1,29,11,25,3,12,4,8,7,9,4,11,3,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #23 DEVON SCOTT / #7 JOSE CRUZ,890,14.83,3,35,13,21,4,11,5,5,3,8,4,7,3,2,28,11,22,3,9,3,4,5,5,4,6,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #7 JOSE CRUZ,873,14.55,6,35,13,19,4,10,5,5,2,7,4,6,3,1,25,10,22,2,9,3,4,5,4,3,6,2,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #7 JOSE CRUZ,851,14.18,6,35,13,19,4,10,5,5,2,7,4,5,3,1,25,10,20,2,8,3,4,5,4,3,6,2,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,824,13.73,0,32,12,22,3,11,5,5,4,6,3,6,3,2,31,12,22,4,9,3,4,5,6,4,7,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#23 DEVON SCOTT / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,727,12.12,3,30,11,18,3,9,5,5,3,6,3,6,3,2,26,10,20,3,8,3,4,5,4,4,5,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#6 SANTIAGO SCALA / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,688,11.47,6,30,11,16,3,8,5,5,2,5,3,4,3,1,23,9,18,2,7,3,4,5,3,3,5,2,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,609,10.15,3,25,7,20,3,12,8,8,6,5,4,4,3,0,22,8,12,2,4,4,8,2,6,2,8,2,3
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #10 BRUNO PEDRO / #9 THOMAS DRECHSEL,607,10.12,-12,18,5,16,2,9,6,7,4,3,6,7,1,0,30,12,18,3,4,3,4,4,6,2,9,3,2
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,535,8.92,-9,16,4,12,2,7,6,7,3,3,6,8,2,0,25,10,16,2,3,3,4,4,4,2,7,4,2
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #10 BRUNO PEDRO / #66 GLENN COSEY,531,8.85,1,21,6,15,2,8,7,8,3,5,4,3,2,0,20,8,13,1,3,3,4,2,4,1,6,1,3
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #6 SANTIAGO SCALA,522,8.7,-8,12,4,10,2,6,2,3,2,4,3,7,2,0,17,7,15,3,7,0,0,4,4,2,5,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#6 SANTIAGO SCALA / #66 GLENN COSEY / #9 THOMAS DRECHSEL,498,8.3,9,23,6,16,3,10,8,8,4,5,4,3,4,0,14,5,9,0,2,4,8,2,5,1,7,2,3
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #10 BRUNO PEDRO / #6 SANTIAGO SCALA,494,8.23,-9,16,4,12,2,7,6,7,3,5,6,7,1,0,25,10,17,2,4,3,4,4,3,2,6,3,2
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #66 GLENN COSEY,476,7.93,9,23,6,16,3,10,8,8,4,7,4,3,3,0,14,5,10,0,3,4,8,2,4,1,7,1,3
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,447,7.45,-4,14,4,12,1,6,5,5,3,2,4,3,2,0,18,7,9,1,2,3,4,1,4,1,6,2,2
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,419,6.98,-8,9,3,9,1,5,2,3,2,2,2,8,3,0,17,7,14,3,6,0,0,4,5,2,6,4,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #66 GLENN COSEY,392,6.53,2,13,2,7,1,6,8,9,1,7,0,9,3,0,11,4,10,1,3,2,3,1,3,0,4,7,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #10 BRUNO PEDRO / #15 BRANDON ROBINSON,364,6.07,-3,11,3,8,2,6,3,5,1,4,2,6,1,0,14,6,13,2,3,0,0,4,3,1,4,2,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #9 THOMAS DRECHSEL,359,5.98,-8,9,3,8,1,4,2,3,2,2,2,7,2,0,17,7,14,3,6,0,0,4,4,2,5,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #66 GLENN COSEY,355,5.92,-10,6,0,6,0,4,6,6,1,5,0,7,1,1,16,4,10,1,5,7,11,2,5,1,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #66 GLENN COSEY,334,5.57,-1,12,3,9,1,5,5,5,2,4,4,3,2,0,13,5,8,0,2,3,4,1,2,1,4,2,2
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #66 GLENN COSEY / #7 JOSE CRUZ,330,5.5,4,11,3,7,1,4,4,5,1,4,0,5,2,0,7,3,8,1,2,0,0,1,3,0,5,3,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #6 SANTIAGO SCALA,299,4.98,-8,4,1,6,1,5,1,2,1,3,2,6,1,0,12,5,10,2,3,0,0,3,3,1,4,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #66 GLENN COSEY / #7 JOSE CRUZ,290,4.83,5,9,2,4,1,2,4,5,0,5,0,5,2,0,4,1,8,0,3,2,4,3,2,0,3,3,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #23 DEVON SCOTT,283,4.72,0,8,3,5,1,2,1,1,1,1,1,2,2,0,5,2,5,1,4,0,0,1,2,1,2,1,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #6 SANTIAGO SCALA,283,4.72,0,8,3,5,1,2,1,1,1,1,1,2,2,0,5,2,5,1,4,0,0,1,2,1,2,1,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #66 GLENN COSEY / #7 JOSE CRUZ,280,4.67,-1,9,3,8,1,5,2,3,2,1,0,4,1,0,10,4,6,2,2,0,0,1,3,1,4,1,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #9 THOMAS DRECHSEL,280,4.67,-8,4,1,5,1,4,1,2,1,1,2,6,1,0,12,5,9,2,2,0,0,3,3,1,4,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #7 JOSE CRUZ,269,4.48,5,10,3,4,2,3,2,3,0,1,1,1,1,0,2,1,3,0,0,0,0,1,1,0,1,0,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #23 DEVON SCOTT / #66 GLENN COSEY,241,4.02,7,11,3,9,2,7,3,3,3,3,0,3,2,0,4,1,3,1,2,1,4,1,3,1,4,1,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #7 JOSE CRUZ,233,3.88,7,9,2,3,1,2,4,5,0,4,0,5,2,0,2,1,6,0,1,0,0,1,1,0,3,3,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #66 GLENN COSEY,224,3.73,10,11,3,8,2,6,3,3,2,3,0,1,2,0,1,0,3,0,2,1,4,1,3,0,4,0,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#23 DEVON SCOTT / #66 GLENN COSEY / #9 THOMAS DRECHSEL,222,3.7,7,11,3,9,2,7,3,3,3,3,0,2,2,0,4,1,3,1,2,1,4,1,3,1,3,1,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #10 BRUNO PEDRO / #7 JOSE CRUZ,222,3.7,2,9,3,7,1,4,2,3,1,1,0,1,1,0,7,3,5,1,1,0,0,1,3,0,3,0,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #66 GLENN COSEY,189,3.15,-5,0,0,5,0,4,0,0,0,2,0,1,1,1,5,1,3,0,2,3,4,0,4,1,1,1,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #24 MICHAEL CARRERA,188,3.13,-3,6,0,2,0,2,6,6,1,4,0,7,1,0,9,3,6,1,2,2,3,0,1,0,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #24 MICHAEL CARRERA / #66 GLENN COSEY,188,3.13,-3,6,0,2,0,2,6,6,1,4,0,7,1,0,9,3,6,1,2,2,3,0,1,0,2,6,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#24 MICHAEL CARRERA / #66 GLENN COSEY / #7 JOSE CRUZ,187,3.12,0,2,0,1,0,0,2,2,0,4,0,4,1,0,2,0,6,0,4,2,4,2,1,0,2,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #7 JOSE CRUZ,165,2.75,0,2,0,1,0,0,2,2,0,4,0,4,1,0,2,0,5,0,3,2,4,2,1,0,2,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #7 JOSE CRUZ,160,2.67,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #66 GLENN COSEY,144,2.4,5,7,2,4,1,3,2,3,0,3,0,1,1,0,2,1,4,0,1,0,0,1,1,0,1,0,1
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #7 JOSE CRUZ,144,2.4,0,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,139,2.32,0,5,2,4,0,1,1,1,1,1,0,2,2,0,5,2,5,1,4,0,0,1,2,1,2,1,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#66 GLENN COSEY / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,136,2.27,-6,2,1,5,0,3,0,0,2,0,0,2,0,0,8,3,3,2,2,0,0,0,2,1,2,1,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#24 MICHAEL CARRERA / #6 SANTIAGO SCALA / #66 GLENN COSEY,132,2.2,-5,0,0,3,0,2,0,0,0,0,0,0,0,1,5,1,3,0,2,3,4,0,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#11 LUIS ANDRIASSI / #15 BRANDON ROBINSON / #24 MICHAEL CARRERA,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#11 LUIS ANDRIASSI / #15 BRANDON ROBINSON / #66 GLENN COSEY,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#11 LUIS ANDRIASSI / #24 MICHAEL CARRERA / #66 GLENN COSEY,117,1.95,-6,4,0,3,0,3,4,4,1,1,0,3,0,1,10,3,4,1,2,3,5,0,2,0,0,3,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#12 RODRIGO DOMINGUEZ / #15 BRANDON ROBINSON / #24 MICHAEL CARRERA,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#12 RODRIGO DOMINGUEZ / #15 BRANDON ROBINSON / #66 GLENN COSEY,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#12 RODRIGO DOMINGUEZ / #24 MICHAEL CARRERA / #66 GLENN COSEY,114,1.9,-6,0,0,3,0,1,0,0,0,1,0,0,0,0,6,1,2,0,1,4,6,1,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #6 SANTIAGO SCALA,110,1.83,-5,0,0,3,0,2,0,0,0,0,0,0,0,1,5,1,2,0,1,3,4,0,3,1,0,0,0
2026-08-06,Diablos Rojos,DRM,IRA,3,#10 BRUNO PEDRO / #24 MICHAEL CARRERA / #7 JOSE CRUZ,108,1.8,2,2,0,0,0,0,2,2,0,3,0,4,1,0,0,0,3,0,1,0,0,0,0,0,2,3,0
