date,team,team_code,opponent,size,lineup,seconds,minutes,plus_minus,pts,fgm,fga,tpm,tpa,ftm,fta,orb,drb,ast,tov,stl,blk,opp_pts,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_ast,opp_tov,opp_stl,opp_blk
2026-07-31,Diablos Rojos,DRM,CHI,2,#23 DEVON SCOTT / #7 JOSE CRUZ,987,16.45,-6,25,10,25,2,9,3,4,5,11,8,7,2,1,30,11,25,3,10,5,9,6,10,9,5,5,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #23 DEVON SCOTT,981,16.35,-10,25,8,25,1,11,8,10,7,10,8,9,2,0,34,11,18,2,6,10,17,0,10,10,5,6,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,922,15.37,-1,28,11,27,2,12,4,6,8,9,10,5,1,0,28,8,18,1,5,11,12,1,9,9,4,3,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #7 JOSE CRUZ,919,15.32,-6,23,8,16,2,7,5,6,3,7,8,6,2,1,23,8,15,1,3,6,11,2,5,7,4,5,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #9 THOMAS DRECHSEL,901,15.02,-15,18,5,21,1,11,7,8,6,9,5,8,2,0,32,10,17,2,7,10,16,0,10,9,3,5,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #66 GLENN COSEY,845,14.08,0,19,9,28,1,9,0,0,9,8,6,3,2,0,19,5,15,3,8,6,8,3,10,7,5,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#23 DEVON SCOTT / #66 GLENN COSEY,830,13.83,-16,15,6,21,1,13,2,3,4,9,6,5,1,0,27,8,18,4,9,7,11,3,12,9,3,1,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA,817,13.62,-1,17,7,21,1,9,2,2,6,10,5,4,0,2,18,4,16,1,5,9,10,4,8,5,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #9 THOMAS DRECHSEL,809,13.48,-7,19,7,23,1,8,4,4,8,8,5,3,0,0,26,6,14,3,6,11,14,2,8,8,3,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#6 SANTIAGO SCALA / #7 JOSE CRUZ,684,11.4,-2,19,7,14,2,6,3,4,3,5,7,4,1,2,19,7,16,2,4,3,5,5,4,6,4,3,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #12 RODRIGO DOMINGUEZ,674,11.23,-3,18,8,24,2,8,0,0,6,4,4,1,2,0,21,6,11,3,6,6,9,2,10,7,5,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#6 SANTIAGO SCALA / #66 GLENN COSEY,673,11.22,0,17,8,23,1,10,0,1,7,7,7,3,0,0,17,5,14,3,7,4,4,2,9,6,4,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #66 GLENN COSEY,671,11.18,0,20,9,24,2,7,0,1,6,5,6,1,2,0,20,6,11,5,7,3,5,1,10,7,6,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#7 JOSE CRUZ / #9 THOMAS DRECHSEL,667,11.12,-7,14,5,15,1,5,3,4,3,6,4,5,2,0,20,7,15,1,6,5,8,3,7,5,2,4,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #9 THOMAS DRECHSEL,601,10.02,-8,16,7,20,2,6,0,0,5,4,5,2,0,0,24,7,12,3,5,7,11,2,8,8,3,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #6 SANTIAGO SCALA,576,9.6,0,19,6,13,1,6,6,8,4,4,7,5,1,1,20,7,12,1,2,5,7,2,3,6,4,4,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #66 GLENN COSEY,522,8.7,-14,4,1,12,0,9,2,2,3,5,2,3,1,0,16,5,9,2,6,4,8,0,8,5,2,1,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#66 GLENN COSEY / #7 JOSE CRUZ,508,8.47,-9,9,3,10,1,6,2,2,0,5,3,2,1,0,14,5,12,3,7,1,2,3,7,5,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI,497,8.28,-5,15,6,15,3,7,0,0,2,2,3,2,2,0,20,6,9,2,4,6,10,2,7,7,3,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #6 SANTIAGO SCALA,492,8.2,-4,16,6,16,2,7,2,3,4,3,5,0,0,0,20,6,11,4,6,4,5,2,7,6,3,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #23 DEVON SCOTT,486,8.1,3,10,3,8,0,4,4,4,2,8,3,4,0,2,7,1,10,0,2,5,5,3,3,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #12 RODRIGO DOMINGUEZ,442,7.37,-3,14,5,14,2,6,2,2,2,2,2,1,2,0,17,5,8,2,4,5,8,2,7,6,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #9 THOMAS DRECHSEL,440,7.33,-13,12,4,10,2,4,2,2,1,3,3,4,0,0,25,8,11,2,3,7,12,2,5,9,1,4,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #21 PEDRO MENDOZA,383,6.38,-6,12,4,10,1,5,3,4,4,4,5,3,0,1,18,6,10,2,3,4,9,2,2,5,2,3,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #66 GLENN COSEY,329,5.48,-1,9,4,11,1,3,0,0,2,2,2,1,2,0,10,3,5,2,3,2,4,1,5,4,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#21 PEDRO MENDOZA / #23 DEVON SCOTT,307,5.12,-3,10,4,9,1,4,1,3,3,3,4,3,0,1,13,4,6,1,1,4,9,1,3,4,2,3,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#21 PEDRO MENDOZA / #6 SANTIAGO SCALA,289,4.82,2,12,4,6,1,2,3,5,2,2,5,2,0,2,10,4,8,1,1,1,3,3,1,3,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#21 PEDRO MENDOZA / #66 GLENN COSEY,281,4.68,-1,7,3,10,1,6,0,1,3,3,1,1,2,0,8,2,4,1,3,3,6,0,5,2,2,1,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#21 PEDRO MENDOZA / #7 JOSE CRUZ,280,4.67,1,11,4,6,1,2,2,2,2,2,4,2,0,2,7,3,7,0,0,1,3,3,0,2,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #21 PEDRO MENDOZA,222,3.7,7,7,3,7,1,4,0,0,2,2,1,0,2,1,0,0,3,0,2,0,0,1,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #21 PEDRO MENDOZA,219,3.65,6,9,3,6,1,3,2,3,1,1,2,0,2,0,3,1,3,1,2,0,0,1,3,1,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #11 LUIS ANDRIASSI,210,3.5,-3,7,2,2,1,1,2,2,0,2,2,3,0,1,10,4,6,0,0,2,4,1,0,3,0,3,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #7 JOSE CRUZ,202,3.37,-4,8,2,3,2,3,2,2,0,0,3,1,0,0,9,3,4,2,2,1,2,1,1,3,1,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #21 PEDRO MENDOZA,198,3.3,5,7,3,6,1,3,0,0,1,1,1,0,2,1,2,1,3,0,1,0,0,1,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #7 JOSE CRUZ,182,3.03,-3,5,2,2,1,1,0,0,0,2,2,2,0,1,8,3,5,0,0,2,4,1,0,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#12 RODRIGO DOMINGUEZ / #7 JOSE CRUZ,147,2.45,0,2,1,3,0,1,0,0,0,2,1,1,0,1,2,1,6,0,2,0,0,3,2,1,0,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #6 SANTIAGO SCALA,146,2.43,-8,3,1,3,1,3,0,0,0,0,0,1,0,1,11,4,6,0,1,3,4,2,2,3,0,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #10 BRUNO PEDRO,124,2.07,-1,5,1,1,1,1,2,2,0,0,2,1,0,0,6,2,3,1,1,1,2,1,0,2,0,1,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#21 PEDRO MENDOZA / #9 THOMAS DRECHSEL,121,2.02,-8,0,0,4,0,3,0,0,2,2,0,1,0,0,8,2,3,1,2,3,6,0,2,2,0,1,1
2026-07-31,Diablos Rojos,DRM,CHI,2,#11 LUIS ANDRIASSI / #23 DEVON SCOTT,108,1.8,-1,4,1,1,0,0,2,2,0,2,1,2,0,0,5,2,3,0,0,1,2,0,0,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#10 BRUNO PEDRO / #23 DEVON SCOTT,96,1.6,-1,5,2,3,1,2,0,1,0,1,2,0,0,0,6,2,3,2,2,0,0,0,2,2,1,0,0
2026-07-31,Diablos Rojos,DRM,CHI,2,#0 YAN DJALO / #12 RODRIGO DOMINGUEZ,52,0.87,2,4,0,1,0,1,4,4,1,1,0,0,0,0,2,0,1,0,1,2,2,0,0,0,0,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,803,13.38,-15,15,4,19,0,9,7,8,5,8,4,7,2,0,29,9,15,2,6,9,14,0,10,8,3,4,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #23 DEVON SCOTT / #7 JOSE CRUZ,762,12.7,-3,18,7,15,1,6,3,4,3,7,6,5,2,0,18,6,11,1,3,5,9,0,5,6,4,4,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,667,11.12,-7,12,4,10,1,5,3,4,1,5,4,4,2,0,16,5,9,1,3,5,8,0,5,5,2,3,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,602,10.03,-1,15,6,17,1,7,2,2,6,6,4,2,0,0,16,3,9,1,3,9,10,1,5,4,2,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,598,9.97,-7,11,4,14,0,4,3,4,3,6,3,4,2,0,17,6,14,1,6,4,6,3,7,4,2,3,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #7 JOSE CRUZ,596,9.93,1,17,7,14,2,6,1,2,3,5,6,4,1,1,17,6,13,2,4,3,5,3,4,6,4,3,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,577,9.62,1,19,7,14,1,7,4,6,4,7,8,5,1,0,17,5,12,0,2,7,7,0,4,6,2,3,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #12 RODRIGO DOMINGUEZ / #66 GLENN COSEY,575,9.58,1,15,7,21,1,5,0,0,6,4,4,1,2,0,14,4,8,3,5,3,5,1,8,5,5,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #66 GLENN COSEY / #9 THOMAS DRECHSEL,556,9.27,-13,10,4,16,0,10,2,2,4,7,4,4,1,0,19,5,11,2,5,7,11,1,8,6,2,1,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #12 RODRIGO DOMINGUEZ / #9 THOMAS DRECHSEL,523,8.72,-10,11,5,18,1,5,0,0,5,3,3,1,0,0,21,6,10,3,5,6,9,2,8,7,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,522,8.7,-14,4,1,12,0,9,2,2,3,5,2,3,1,0,16,5,9,2,6,4,8,0,8,5,2,1,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #66 GLENN COSEY / #7 JOSE CRUZ,508,8.47,-9,9,3,10,1,6,2,2,0,5,3,2,1,0,14,5,12,3,7,1,2,3,7,5,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #66 GLENN COSEY / #9 THOMAS DRECHSEL,507,8.45,-7,10,5,19,0,5,0,0,8,5,4,2,0,0,17,4,9,3,5,6,8,1,6,6,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #23 DEVON SCOTT / #66 GLENN COSEY,493,8.22,-14,4,1,11,0,8,2,2,2,4,2,3,1,0,16,5,8,2,5,4,8,0,8,5,2,1,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #23 DEVON SCOTT / #6 SANTIAGO SCALA,488,8.13,3,17,6,13,1,6,4,6,4,4,6,5,1,0,15,5,8,0,1,5,7,0,3,5,4,4,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA / #66 GLENN COSEY,487,8.12,1,10,5,16,0,5,0,0,6,5,4,2,0,0,9,2,9,1,4,4,4,2,5,3,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #23 DEVON SCOTT / #6 SANTIAGO SCALA,472,7.87,1,8,3,8,0,4,2,2,2,8,3,4,0,2,7,1,10,0,2,5,5,3,3,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #7 JOSE CRUZ,459,7.65,1,14,5,9,1,3,3,4,3,3,5,3,1,1,11,4,8,0,0,3,5,2,1,3,3,3,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,433,7.22,-4,10,5,16,0,2,0,0,5,4,4,1,0,0,14,4,8,3,4,3,5,1,6,5,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI / #12 RODRIGO DOMINGUEZ,428,7.13,-5,12,5,14,2,6,0,0,2,2,2,1,2,0,17,5,8,2,4,5,8,2,7,6,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #66 GLENN COSEY,427,7.12,-2,11,5,13,1,8,0,1,3,5,5,3,0,0,13,4,11,2,5,3,3,2,6,5,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#6 SANTIAGO SCALA / #66 GLENN COSEY / #9 THOMAS DRECHSEL,399,6.65,3,12,6,18,0,7,0,0,7,5,5,2,0,0,9,2,7,1,3,4,4,0,5,3,3,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,350,5.83,0,11,5,14,1,5,0,0,4,3,3,0,0,0,11,3,7,1,3,4,5,1,5,3,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI / #9 THOMAS DRECHSEL,346,5.77,-12,8,3,9,2,4,0,0,1,1,2,2,0,0,20,6,8,2,3,6,10,2,5,7,1,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA,345,5.75,-2,9,4,13,1,5,0,0,4,2,2,0,0,0,11,3,6,1,3,4,5,1,5,3,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #66 GLENN COSEY,338,5.63,1,11,5,13,1,4,0,1,4,3,4,0,0,0,10,3,6,3,4,1,1,0,5,3,3,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI / #66 GLENN COSEY,329,5.48,-1,9,4,11,1,3,0,0,2,2,2,1,2,0,10,3,5,2,3,2,4,1,5,4,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #12 RODRIGO DOMINGUEZ / #66 GLENN COSEY,329,5.48,-1,9,4,11,1,3,0,0,2,2,2,1,2,0,10,3,5,2,3,2,4,1,5,4,3,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,324,5.4,-2,7,2,7,0,4,3,4,2,2,2,3,1,0,10,3,5,0,1,4,4,0,3,3,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#66 GLENN COSEY / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,311,5.18,-6,4,1,5,0,3,2,2,0,3,1,1,1,0,6,2,5,1,3,1,2,1,4,2,1,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #66 GLENN COSEY / #7 JOSE CRUZ,311,5.18,-6,2,0,4,0,3,2,2,0,2,1,1,1,0,6,2,4,1,3,1,2,0,4,2,1,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#21 PEDRO MENDOZA / #6 SANTIAGO SCALA / #7 JOSE CRUZ,280,4.67,1,11,4,6,1,2,2,2,2,2,4,2,0,2,7,3,7,0,0,1,3,3,0,2,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #12 RODRIGO DOMINGUEZ / #9 THOMAS DRECHSEL,277,4.62,-10,7,2,8,1,3,2,2,1,1,1,1,0,0,17,5,7,2,3,5,8,2,5,6,1,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #21 PEDRO MENDOZA / #23 DEVON SCOTT,266,4.43,-3,10,4,9,1,4,1,2,3,3,4,3,0,0,13,4,5,1,1,4,9,0,2,4,2,3,1
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,257,4.28,3,8,2,4,0,2,4,4,2,4,2,2,0,0,5,0,3,0,0,5,5,0,0,1,0,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #21 PEDRO MENDOZA / #6 SANTIAGO SCALA,252,4.2,2,12,4,6,1,2,3,4,2,2,5,2,0,1,10,4,7,1,1,1,3,2,0,3,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #21 PEDRO MENDOZA / #7 JOSE CRUZ,252,4.2,1,11,4,6,1,2,2,2,2,2,4,2,0,1,7,3,6,0,0,1,3,2,0,2,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #23 DEVON SCOTT / #66 GLENN COSEY,241,4.02,-1,4,2,6,0,3,0,0,2,3,2,2,0,0,5,1,6,0,2,3,3,2,2,2,0,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#6 SANTIAGO SCALA / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,207,3.45,0,3,1,3,0,1,1,2,1,1,1,1,1,0,4,1,2,0,0,2,2,0,1,1,1,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#21 PEDRO MENDOZA / #23 DEVON SCOTT / #6 SANTIAGO SCALA,201,3.35,5,10,4,6,1,2,1,3,2,2,4,2,0,1,5,2,4,0,0,1,3,1,1,2,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#6 SANTIAGO SCALA / #66 GLENN COSEY / #7 JOSE CRUZ,197,3.28,-3,5,2,5,1,3,0,0,0,2,2,1,0,0,8,3,7,2,4,0,0,2,3,3,1,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#21 PEDRO MENDOZA / #23 DEVON SCOTT / #7 JOSE CRUZ,192,3.2,4,9,4,6,1,2,0,0,2,2,3,2,0,1,5,2,4,0,0,1,3,1,0,2,2,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #11 LUIS ANDRIASSI / #7 JOSE CRUZ,182,3.03,-3,5,2,2,1,1,0,0,0,2,2,2,0,1,8,3,5,0,0,2,4,1,0,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #21 PEDRO MENDOZA / #66 GLENN COSEY,180,3.0,7,7,3,7,1,4,0,0,2,2,1,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #66 GLENN COSEY / #9 THOMAS DRECHSEL,178,2.97,-8,2,1,5,0,0,0,0,1,1,1,1,0,0,10,3,4,2,2,2,4,1,3,4,1,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #12 RODRIGO DOMINGUEZ / #21 PEDRO MENDOZA,165,2.75,7,7,3,6,1,3,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #21 PEDRO MENDOZA / #66 GLENN COSEY,164,2.73,7,7,3,6,1,3,0,1,1,1,1,0,2,0,0,0,1,0,1,0,0,0,3,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #11 LUIS ANDRIASSI / #9 THOMAS DRECHSEL,163,2.72,-1,7,2,2,1,1,2,2,0,2,2,3,0,0,8,3,4,0,0,2,4,0,0,3,0,3,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #11 LUIS ANDRIASSI / #21 PEDRO MENDOZA,151,2.52,7,7,3,6,1,3,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #12 RODRIGO DOMINGUEZ / #21 PEDRO MENDOZA,151,2.52,7,7,3,6,1,3,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #21 PEDRO MENDOZA / #66 GLENN COSEY,151,2.52,7,7,3,6,1,3,0,0,1,1,1,0,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#11 LUIS ANDRIASSI / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,149,2.48,-1,5,2,2,1,1,0,0,0,2,2,2,0,0,6,2,3,0,0,2,4,0,0,2,0,2,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #23 DEVON SCOTT / #7 JOSE CRUZ,147,2.45,0,2,1,3,0,1,0,0,0,2,1,1,0,1,2,1,6,0,2,0,0,3,2,1,0,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#12 RODRIGO DOMINGUEZ / #6 SANTIAGO SCALA / #7 JOSE CRUZ,147,2.45,0,2,1,3,0,1,0,0,0,2,1,1,0,1,2,1,6,0,2,0,0,3,2,1,0,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #7 JOSE CRUZ,133,2.22,-4,5,1,2,1,2,2,2,0,0,2,0,0,0,6,2,3,2,2,0,0,1,1,2,1,0,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#0 YAN DJALO / #10 BRUNO PEDRO / #7 JOSE CRUZ,124,2.07,-1,5,1,1,1,1,2,2,0,0,2,1,0,0,3,1,2,0,0,1,2,1,0,1,0,1,0
2026-07-31,Diablos Rojos,DRM,CHI,3,#21 PEDRO MENDOZA / #66 GLENN COSEY / #9 THOMAS DRECHSEL,121,2.02,-8,0,0,4,0,3,0,0,2,2,0,1,0,0,8,2,3,1,2,3,6,0,2,2,0,1,1
