date,team,team_code,opponent,size,lineup,seconds,minutes,plus_minus,pts,fgm,fga,tpm,tpa,ftm,fta,orb,drb,ast,tov,stl,blk,opp_pts,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_ast,opp_tov,opp_stl,opp_blk
2026-08-10,Diablos Rojos,DRM,MTY,2,#24 MICHAEL CARRERA / #66 GLENN COSEY,768,12.8,-3,27,9,19,6,10,3,3,3,8,3,7,1,1,33,10,16,2,5,11,18,2,5,5,2,1,3
2026-08-10,Diablos Rojos,DRM,MTY,2,#0 YAN DJALO / #9 THOMAS DRECHSEL,758,12.63,-5,25,7,16,4,7,7,9,2,5,2,1,1,1,29,10,18,5,12,4,7,3,7,2,2,1,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#7 JOSE CRUZ / #9 THOMAS DRECHSEL,757,12.62,-9,23,9,18,1,6,4,5,4,3,6,2,1,0,25,10,13,3,5,2,4,1,5,2,2,1,0
2026-08-10,Diablos Rojos,DRM,MTY,2,#23 DEVON SCOTT / #9 THOMAS DRECHSEL,746,12.43,-2,26,10,21,2,8,4,5,4,7,7,3,0,0,23,9,16,3,7,2,4,1,7,2,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,2,#66 GLENN COSEY / #9 THOMAS DRECHSEL,737,12.28,-7,23,6,14,4,7,7,9,2,5,2,5,2,1,29,9,16,4,10,7,12,3,5,3,4,1,2
2026-08-10,Diablos Rojos,DRM,MTY,2,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA,714,11.9,0,30,13,26,2,10,2,2,7,11,4,8,0,0,30,9,21,3,8,9,10,3,5,3,2,3,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #66 GLENN COSEY,650,10.83,5,22,8,14,2,4,4,6,3,7,2,2,2,0,17,7,14,2,5,1,4,1,3,2,4,0,2
2026-08-10,Diablos Rojos,DRM,MTY,2,#0 YAN DJALO / #10 BRUNO PEDRO,589,9.82,8,22,8,13,2,4,4,6,2,4,3,1,1,0,16,7,13,2,5,0,1,1,3,1,2,1,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#0 YAN DJALO / #7 JOSE CRUZ,558,9.3,1,22,9,17,2,6,2,2,5,5,2,3,1,0,19,8,15,2,5,1,2,2,3,3,3,2,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#15 BRANDON ROBINSON / #7 JOSE CRUZ,553,9.22,4,25,10,17,3,7,2,2,4,5,4,3,0,0,19,7,15,2,5,3,4,3,3,3,2,2,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #9 THOMAS DRECHSEL,507,8.45,-3,13,4,9,1,3,4,6,1,5,1,3,2,0,15,5,10,2,5,3,6,1,3,2,4,1,2
2026-08-10,Diablos Rojos,DRM,MTY,2,#0 YAN DJALO / #6 SANTIAGO SCALA,493,8.22,2,19,8,17,1,6,2,2,4,8,3,4,0,0,17,6,14,3,7,2,2,2,4,2,2,2,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #15 BRANDON ROBINSON,488,8.13,0,16,5,9,2,4,4,6,1,5,2,3,1,0,15,5,10,2,5,3,4,1,3,1,3,1,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#15 BRANDON ROBINSON / #23 DEVON SCOTT,400,6.67,10,25,10,16,3,7,2,2,4,4,4,1,0,0,15,6,12,0,2,3,4,2,2,2,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #24 MICHAEL CARRERA,341,5.68,9,13,6,8,1,1,0,0,1,5,2,3,1,0,7,2,5,0,0,3,6,0,0,1,2,2,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#66 GLENN COSEY / #7 JOSE CRUZ,271,4.52,-1,10,4,6,2,2,0,0,1,1,1,1,1,0,9,4,5,0,0,1,2,0,1,3,1,0,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#0 YAN DJALO / #23 DEVON SCOTT,186,3.1,7,11,4,6,1,2,2,2,1,2,1,0,0,0,4,2,5,0,1,0,0,1,1,0,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,2,#6 SANTIAGO SCALA / #66 GLENN COSEY,141,2.35,-9,0,0,5,0,3,0,0,1,3,0,4,0,0,9,2,2,0,0,5,7,0,2,1,0,0,2
2026-08-10,Diablos Rojos,DRM,MTY,2,#23 DEVON SCOTT / #66 GLENN COSEY,98,1.63,-4,3,1,4,1,3,0,0,1,0,1,0,0,0,7,3,3,0,0,1,2,0,2,1,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #6 SANTIAGO SCALA,91,1.52,2,4,2,3,0,0,0,0,0,2,1,1,0,0,2,0,1,0,0,2,3,0,0,0,0,1,1
2026-08-10,Diablos Rojos,DRM,MTY,2,#10 BRUNO PEDRO / #7 JOSE CRUZ,80,1.33,0,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,914,15.23,-5,28,11,25,2,9,4,5,5,9,7,6,0,0,33,11,19,4,8,7,10,1,8,2,1,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #24 MICHAEL CARRERA / #6 SANTIAGO SCALA,855,14.25,-5,28,11,24,2,9,4,5,5,6,8,3,0,0,30,11,19,3,6,5,8,2,8,2,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #6 SANTIAGO SCALA / #7 JOSE CRUZ,814,13.57,-9,25,10,23,1,9,4,5,6,5,8,4,0,0,31,11,19,5,9,4,6,3,7,2,1,3,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #7 JOSE CRUZ,797,13.28,2,32,12,20,2,7,6,7,3,3,8,2,0,0,27,10,16,3,6,4,6,3,5,1,3,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #66 GLENN COSEY,766,12.77,-3,29,8,17,6,10,7,9,2,6,3,4,0,1,31,10,18,4,10,7,10,3,6,3,1,1,3
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #24 MICHAEL CARRERA / #9 THOMAS DRECHSEL,746,12.43,-2,26,10,21,2,8,4,5,4,7,7,3,0,0,23,9,16,3,7,2,4,1,7,2,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,746,12.43,-2,24,9,19,2,7,4,5,4,6,7,3,0,0,23,9,15,3,6,2,4,1,6,2,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #24 MICHAEL CARRERA,722,12.03,-6,28,10,22,5,10,3,3,5,8,3,6,0,1,34,11,20,5,11,7,10,3,6,4,0,3,2
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #24 MICHAEL CARRERA / #7 JOSE CRUZ,678,11.3,-4,26,10,17,2,6,4,5,2,3,8,2,0,0,25,9,13,3,5,4,6,2,5,2,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,677,11.28,-9,19,7,15,1,6,4,5,3,3,6,2,0,0,21,8,11,3,5,2,4,1,5,1,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #66 GLENN COSEY,641,10.68,-8,25,8,17,6,10,3,3,3,5,3,7,1,1,33,10,14,2,5,11,16,2,5,5,2,1,2
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,640,10.67,-4,23,6,13,4,7,7,9,2,3,2,1,1,1,26,9,16,4,10,4,7,3,5,2,2,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #9 THOMAS DRECHSEL,638,10.63,-5,21,5,12,4,7,7,9,1,4,2,1,0,1,25,8,16,5,12,4,6,3,6,1,1,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #66 GLENN COSEY / #9 THOMAS DRECHSEL,627,10.45,-7,19,4,10,4,7,7,9,1,4,2,5,1,1,25,7,14,4,10,7,10,3,5,2,3,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,603,10.05,-7,19,7,14,1,5,4,5,2,3,6,2,0,0,21,8,11,3,5,2,4,1,5,1,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#6 SANTIAGO SCALA / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,603,10.05,-7,17,6,14,1,6,4,5,3,2,6,2,0,0,21,8,11,3,5,2,4,1,5,1,1,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #24 MICHAEL CARRERA / #66 GLENN COSEY,573,9.55,4,24,8,14,5,7,3,3,2,6,2,4,0,1,23,7,13,2,5,7,11,2,3,3,0,1,2
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #9 THOMAS DRECHSEL,568,9.47,-1,23,8,14,4,6,3,3,3,7,2,6,1,1,24,6,14,3,8,9,12,2,3,3,2,2,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #10 BRUNO PEDRO / #66 GLENN COSEY,568,9.47,6,20,7,12,2,4,4,6,2,4,2,0,1,0,16,7,13,2,5,0,1,1,3,1,2,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #6 SANTIAGO SCALA,563,9.38,-7,19,9,21,1,8,0,0,6,10,3,8,0,0,26,7,17,3,7,9,10,2,5,3,0,3,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #7 JOSE CRUZ,478,7.97,1,18,7,14,2,6,2,2,4,5,2,3,0,0,15,6,13,2,5,1,2,2,3,2,2,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #66 GLENN COSEY / #9 THOMAS DRECHSEL,462,7.7,-3,11,3,8,1,3,4,6,1,4,1,2,2,0,13,5,9,2,5,1,4,1,3,2,4,0,2
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #66 GLENN COSEY,443,7.38,0,14,4,8,2,4,4,6,1,4,2,2,1,0,13,5,9,2,5,1,2,1,3,1,3,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #6 SANTIAGO SCALA,437,7.28,0,17,7,15,1,6,2,2,4,7,2,4,0,0,17,6,13,3,7,2,2,2,3,2,2,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #24 MICHAEL CARRERA / #7 JOSE CRUZ,402,6.7,-3,14,6,12,2,5,0,0,3,4,3,3,0,0,15,5,11,2,4,3,4,2,3,3,0,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #9 THOMAS DRECHSEL,397,6.62,-3,9,2,5,1,3,4,6,0,4,1,3,1,0,11,3,8,2,5,3,4,1,3,1,3,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #10 BRUNO PEDRO / #15 BRANDON ROBINSON,386,6.43,1,14,4,8,2,4,4,6,1,2,2,0,0,0,12,5,9,2,5,0,0,1,3,0,1,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #24 MICHAEL CARRERA / #9 THOMAS DRECHSEL,383,6.38,-3,14,4,9,3,4,3,3,1,3,1,1,0,1,17,5,9,3,7,4,7,2,4,1,0,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #10 BRUNO PEDRO / #9 THOMAS DRECHSEL,380,6.33,-2,11,3,7,1,3,4,6,1,2,1,0,1,0,12,5,9,2,5,0,1,1,3,1,2,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #6 SANTIAGO SCALA,368,6.13,9,22,9,15,2,6,2,2,4,4,3,1,0,0,13,5,11,0,2,3,4,2,2,1,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #7 JOSE CRUZ,362,6.03,5,19,8,14,1,5,2,2,4,4,3,2,0,0,14,5,12,2,5,2,2,3,2,1,2,2,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #66 GLENN COSEY / #9 THOMAS DRECHSEL,362,6.03,-5,12,3,7,3,4,3,3,1,3,1,4,1,1,17,4,7,2,5,7,12,2,2,2,2,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #24 MICHAEL CARRERA / #6 SANTIAGO SCALA,342,5.7,-5,8,4,12,0,4,0,0,3,7,2,4,0,0,13,4,10,3,6,2,2,1,4,2,0,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #24 MICHAEL CARRERA / #7 JOSE CRUZ,327,5.45,-6,7,3,9,1,4,0,0,3,4,1,3,0,0,11,4,9,2,4,1,2,1,3,2,0,2,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #7 JOSE CRUZ,319,5.32,3,15,6,12,1,5,2,2,4,4,2,2,0,0,12,5,11,2,5,0,0,2,2,1,2,2,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #24 MICHAEL CARRERA / #66 GLENN COSEY,275,4.58,7,9,4,6,1,1,0,0,1,4,1,1,1,0,5,2,4,0,0,1,4,0,0,1,2,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,251,4.18,2,11,5,8,1,2,0,0,2,5,1,4,0,0,9,2,7,1,3,4,4,0,1,1,0,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #24 MICHAEL CARRERA,249,4.15,3,14,6,11,2,5,0,0,3,3,3,1,0,0,11,4,8,0,1,3,4,1,2,2,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #66 GLENN COSEY / #7 JOSE CRUZ,239,3.98,-2,7,3,5,1,1,0,0,1,1,0,1,1,0,7,3,4,0,0,1,2,0,1,2,1,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #7 JOSE CRUZ,226,3.77,10,18,7,8,2,3,2,2,1,1,3,0,0,0,8,3,6,0,1,2,2,2,0,1,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #10 BRUNO PEDRO / #24 MICHAEL CARRERA,214,3.57,10,11,5,6,1,1,0,0,1,2,2,1,0,0,4,2,4,0,0,0,1,0,0,0,0,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #24 MICHAEL CARRERA,193,3.22,2,9,4,5,1,1,0,0,1,2,1,2,1,0,7,2,3,0,0,3,4,0,0,1,2,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #66 GLENN COSEY / #7 JOSE CRUZ,191,3.18,-1,6,2,3,2,2,0,0,0,1,1,1,0,0,5,2,3,0,0,1,2,0,1,2,0,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #66 GLENN COSEY / #7 JOSE CRUZ,191,3.18,-1,6,2,3,2,2,0,0,0,1,1,1,0,0,5,2,3,0,0,1,2,0,1,2,0,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #23 DEVON SCOTT / #6 SANTIAGO SCALA,186,3.1,7,11,4,6,1,2,2,2,1,2,1,0,0,0,4,2,5,0,1,0,0,1,1,0,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,154,2.57,-2,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#66 GLENN COSEY / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,154,2.57,-2,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #15 BRANDON ROBINSON / #23 DEVON SCOTT,151,2.52,7,11,4,5,1,2,2,2,1,1,1,0,0,0,4,2,4,0,1,0,0,1,0,0,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #23 DEVON SCOTT / #7 JOSE CRUZ,151,2.52,7,11,4,5,1,2,2,2,1,1,1,0,0,0,4,2,4,0,1,0,0,1,0,0,2,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#24 MICHAEL CARRERA / #6 SANTIAGO SCALA / #66 GLENN COSEY,141,2.35,-9,0,0,5,0,3,0,0,1,3,0,4,0,0,9,2,2,0,0,5,7,0,2,1,0,0,2
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #24 MICHAEL CARRERA / #9 THOMAS DRECHSEL,132,2.2,-1,2,1,2,0,0,0,0,0,3,0,2,1,0,3,0,1,0,0,3,6,0,0,1,2,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,118,1.97,-1,2,1,3,0,0,0,0,0,2,0,0,0,0,3,1,2,1,2,0,0,0,2,0,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #6 SANTIAGO SCALA / #66 GLENN COSEY,116,1.93,-9,0,0,4,0,3,0,0,1,2,0,4,0,0,9,2,2,0,0,5,6,0,2,1,0,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,108,1.8,5,7,3,5,1,2,0,0,2,3,1,1,0,0,2,1,4,0,1,0,0,0,0,1,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #23 DEVON SCOTT / #66 GLENN COSEY,98,1.63,-4,3,1,4,1,3,0,0,1,0,1,0,0,0,7,3,3,0,0,1,2,0,2,1,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #24 MICHAEL CARRERA / #66 GLENN COSEY,98,1.63,-4,3,1,4,1,3,0,0,1,0,1,0,0,0,7,3,3,0,0,1,2,0,2,1,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #24 MICHAEL CARRERA / #6 SANTIAGO SCALA,91,1.52,2,4,2,3,0,0,0,0,0,2,1,1,0,0,2,0,1,0,0,2,3,0,0,0,0,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #10 BRUNO PEDRO / #7 JOSE CRUZ,80,1.33,0,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #66 GLENN COSEY / #7 JOSE CRUZ,80,1.33,0,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,80,1.33,0,4,2,3,0,0,0,0,1,0,0,0,1,0,4,2,2,0,0,0,0,0,0,1,1,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#15 BRANDON ROBINSON / #7 JOSE CRUZ / #9 THOMAS DRECHSEL,74,1.23,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #6 SANTIAGO SCALA / #9 THOMAS DRECHSEL,70,1.17,0,2,1,2,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,2,3,0,0,0,0,1,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#23 DEVON SCOTT / #6 SANTIAGO SCALA / #66 GLENN COSEY,66,1.1,-5,0,0,3,0,2,0,0,1,0,0,0,0,0,5,2,2,0,0,1,2,0,2,0,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#10 BRUNO PEDRO / #15 BRANDON ROBINSON / #6 SANTIAGO SCALA,45,0.75,0,2,1,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,0,0,1,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#6 SANTIAGO SCALA / #66 GLENN COSEY / #9 THOMAS DRECHSEL,40,0.67,-2,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2,3,0,0,0,0,0,1
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #23 DEVON SCOTT / #24 MICHAEL CARRERA,35,0.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #23 DEVON SCOTT / #9 THOMAS DRECHSEL,35,0.58,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-10,Diablos Rojos,DRM,MTY,3,#0 YAN DJALO / #6 SANTIAGO SCALA / #66 GLENN COSEY,35,0.58,-2,0,0,1,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,2,2,0,0,1,0,0,1
